tag_serial_number,date_time,latitude,longitude,latitude_mean,longitude_mean,latitude_mode,longitude_mode
1293308,2019-07-06T00:00:00Z,51.42624832548777,3.672958339139921,51.399206607398746,3.2528164623520457,51.410545877088225,3.2989506276722245
1293308,2019-07-07T00:00:00Z,51.416436760902435,3.6822855064414743,51.40206723786287,3.268054129482702,51.410545877088225,3.2845482806818236
1293308,2019-07-08T00:00:00Z,51.41909711375764,3.685724187405571,51.4054183332869,3.292334587221377,51.410545877088225,3.2989506276722245
1293308,2019-07-09T00:00:00Z,51.423115342584886,3.7100973535038184,51.409841621099055,3.326327539944472,51.4014375067646,3.341491826737495
1293308,2019-07-10T00:00:00Z,51.418817340336965,3.7034038403768026,51.41374130286654,3.3706143593215954,51.410545877088225,3.4573764445666293
1293308,2019-07-11T00:00:00Z,51.41651470137034,3.72380057338606,51.41420651721708,3.426073004274338,51.4014375067646,3.3702907820984453
1293308,2019-07-12T00:00:00Z,51.404179492345484,3.732268104951604,51.4189985806047,3.480396164493793,51.410545877088225,3.5725952204898324
1293308,2019-07-13T00:00:00Z,51.398992197016426,3.7123269261989993,51.42361711568021,3.5451664471237434,51.41966031511048,3.587713040136665
1293308,2019-07-14T00:00:00Z,51.418553350145224,3.696841624018501,51.4345535544611,3.6207869465523217,51.43790694895764,3.64679041328278
1293308,2019-07-15T00:00:00Z,51.44175447511038,3.646832242331136,51.439793135808266,3.613126354430441,51.44703890220854,3.6475199265934592
1293308,2019-07-16T00:00:00Z,51.475814937203765,3.5042176969686625,51.47446768773646,3.505488152441669,51.47446768773646,3.505488152441669
1293308,2019-07-17T00:00:00Z,51.47812307485236,3.511200937503853,51.47446768773646,3.505488152441669,51.47446768773646,3.505488152441669
1293308,2019-07-18T00:00:00Z,51.477178299638965,3.5056707551642328,51.47446768773646,3.505488152441669,51.47446768773646,3.505488152441669
1293308,2019-07-19T00:00:00Z,51.47500564326596,3.509288326735255,51.47446768773646,3.505488152441669,51.47446768773646,3.505488152441669
1293308,2019-07-20T00:00:00Z,51.4729815958258,3.508297316596805,51.47446768773646,3.505488152441669,51.47446768773646,3.505488152441669
1293308,2019-07-21T00:00:00Z,51.4784649176717,3.510186869100996,51.47446768773646,3.505488152441669,51.47446768773646,3.505488152441669
1293308,2019-07-22T00:00:00Z,51.473602937109554,3.499877754859551,51.47446768773646,3.505488152441669,51.47446768773646,3.505488152441669
1293308,2019-07-23T00:00:00Z,51.471910340816024,3.50848704713101,51.47446768773646,3.505488152441669,51.47446768773646,3.505488152441669
1293308,2019-07-24T00:00:00Z,51.47803741476296,3.501851719057683,51.47446768773646,3.505488152441669,51.47446768773646,3.505488152441669
1293308,2019-07-25T00:00:00Z,51.4761490451241,3.506833966147349,51.47446768773646,3.505488152441669,51.47446768773646,3.505488152441669
1293308,2019-07-26T00:00:00Z,51.47308352941682,3.506321497820777,51.47446768773646,3.505488152441669,51.47446768773646,3.505488152441669
1293308,2019-07-27T00:00:00Z,51.425972674069634,3.501447176125477,51.43385135428313,3.5145063923948565,51.428780711509766,3.5019807826100267
1293308,2019-07-28T00:00:00Z,51.47073907812734,3.5005261017991782,51.47446768773646,3.505488152441669,51.47446768773646,3.505488152441669
1293308,2019-07-29T00:00:00Z,51.47220487824495,3.502771355523608,51.47446768773646,3.505488152441669,51.47446768773646,3.505488152441669
1293308,2019-07-30T00:00:00Z,51.47472972001013,3.5120708209501887,51.47446768773646,3.505488152441669,51.47446768773646,3.505488152441669
1293308,2019-07-31T00:00:00Z,51.427588748355326,3.5059759423496835,51.42606626279803,3.528226179448653,51.428780711509766,3.5163888784584008
1293308,2019-08-01T00:00:00Z,51.43072874758081,3.504902808466742,51.42373784798851,3.5396008663876275,51.41966031511048,3.530092161243981
1293308,2019-08-02T00:00:00Z,51.42698819568488,3.5088439246982133,51.42692458745617,3.5427006098131835,51.428780711509766,3.5307969743067744
1293308,2019-08-03T00:00:00Z,51.47388028301641,3.5108552429338795,51.47446768773646,3.505488152441669,51.47446768773646,3.505488152441669
